date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,rain_sum,precipitation_sum,pressure_msl_mean,cloud_cover_mean
2015-07-23 00:00:00+00:00,23.063417,22.262833,22.057783,5.9198318,97.48214,,,1.3187178,1015.60443,98.59324
2015-07-24 00:00:00+00:00,24.126549,22.570494,21.811214,7.1874924,95.41176,,,1.6280258,1016.315,98.49714
2015-07-25 00:00:00+00:00,24.439676,22.57816,21.664642,6.582148,93.34136,,,1.6080827,1015.9256,86.40104
2015-07-26 00:00:00+00:00,23.50281,22.235825,21.368074,3.14378,92.27097,,,0.0,1015.63617,91.30494
2015-07-27 00:00:00+00:00,25.115934,22.59349,21.671505,4.099248,93.20059,,,1.4124857,1014.94684,76.20885
2015-07-28 00:00:00+00:00,26.629065,23.051155,21.524937,6.325642,93.1302,,,8.373741,1014.1574,79.112755
2015-07-29 00:00:00+00:00,25.692194,22.958818,21.47837,5.3931494,97.059814,,,10.879577,1013.76807,89.016655
2015-07-30 00:00:00+00:00,26.005322,23.066484,21.781803,6.3642535,94.989426,,,0.7571719,1013.2786,79.92056
2015-07-31 00:00:00+00:00,27.818453,23.82415,20.535233,6.702949,87.91904,,,0.14967085,1012.48926,57.824455
2015-08-01 00:00:00+00:00,27.881582,24.181814,21.838667,7.363916,84.848656,,,0.14794187,1012.09985,67.72836
2015-08-02 00:00:00+00:00,28.94471,24.689482,21.642094,7.065505,77.77827,,,0.14624643,1013.01044,36.63227
2015-08-03 00:00:00+00:00,29.857841,25.147146,20.995527,6.1209507,78.70788,,,0.0,1012.62115,26.536163
2015-08-04 00:00:00+00:00,28.87097,25.15481,21.998959,7.432644,82.63748,,,0.28590465,1011.13165,71.44008
2015-08-05 00:00:00+00:00,28.6841,24.912476,23.25239,8.104213,81.5671,,,0.28270373,1011.4423,86.34398
2015-08-06 00:00:00+00:00,29.997229,25.770138,22.355822,4.877788,78.49671,,,0.13978127,1011.45294,62.24788
2015-08-07 00:00:00+00:00,30.56036,26.327805,22.959251,7.5028415,78.426315,,,0.27647945,1011.3635,70.15179
2015-08-08 00:00:00+00:00,30.57349,26.735468,23.612684,7.1993337,76.35594,,,0.27345294,1011.5741,72.05569
2015-08-09 00:00:00+00:00,30.636616,26.543135,23.766115,7.550481,79.285545,,,0.405722,1011.38477,57.959587
